$p_{\max}$,"$u_{S,\max}$",value,fp_num,name,stability
0.15142857142857144,0.025642857142857144,17.1428571428571,0,H,False
0.15142857142857144,0.025642857142857144,0.0,0,S,False
0.15142857142857144,0.025642857142857144,0.0180900000000000,0,N,False
0.15142857142857144,0.025642857142857144,0.150000000000000,0,C,False
0.15142857142857144,0.025642857142857144,17.1428571428571,1,H,True
0.15142857142857144,0.025642857142857144,39.1071428571429,1,S,True
0.15142857142857144,0.025642857142857144,0.0180899999999999,1,N,True
0.15142857142857144,0.025642857142857144,0.0131250000000000,1,C,True
0.15142857142857144,0.025642857142857144,,2,H,False
0.15142857142857144,0.025642857142857144,,2,S,False
0.15142857142857144,0.025642857142857144,,2,N,False
0.15142857142857144,0.025642857142857144,,2,C,False
0.15142857142857144,0.025642857142857144,,3,H,False
0.15142857142857144,0.025642857142857144,,3,S,False
0.15142857142857144,0.025642857142857144,,3,N,False
0.15142857142857144,0.025642857142857144,,3,C,False
0.15142857142857144,0.030571428571428576,17.1428571428571,0,H,False
0.15142857142857144,0.030571428571428576,0.0,0,S,False
0.15142857142857144,0.030571428571428576,0.0180900000000000,0,N,False
0.15142857142857144,0.030571428571428576,0.150000000000000,0,C,False
0.15142857142857144,0.030571428571428576,17.1428571428571,1,H,True
0.15142857142857144,0.030571428571428576,39.1071428571429,1,S,True
0.15142857142857144,0.030571428571428576,0.0180899999999999,1,N,True
0.15142857142857144,0.030571428571428576,0.0131250000000000,1,C,True
0.15142857142857144,0.030571428571428576,,2,H,False
0.15142857142857144,0.030571428571428576,,2,S,False
0.15142857142857144,0.030571428571428576,,2,N,False
0.15142857142857144,0.030571428571428576,,2,C,False
0.15142857142857144,0.030571428571428576,,3,H,False
0.15142857142857144,0.030571428571428576,,3,S,False
0.15142857142857144,0.030571428571428576,,3,N,False
0.15142857142857144,0.030571428571428576,,3,C,False
0.15142857142857144,0.035500000000000004,17.1428571428571,0,H,False
0.15142857142857144,0.035500000000000004,0.0,0,S,False
0.15142857142857144,0.035500000000000004,0.0180900000000000,0,N,False
0.15142857142857144,0.035500000000000004,0.150000000000000,0,C,False
0.15142857142857144,0.035500000000000004,17.1428571428571,1,H,True
0.15142857142857144,0.035500000000000004,39.1071428571429,1,S,True
0.15142857142857144,0.035500000000000004,0.0180899999999999,1,N,True
0.15142857142857144,0.035500000000000004,0.0131250000000000,1,C,True
0.15142857142857144,0.035500000000000004,,2,H,False
0.15142857142857144,0.035500000000000004,,2,S,False
0.15142857142857144,0.035500000000000004,,2,N,False
0.15142857142857144,0.035500000000000004,,2,C,False
0.15142857142857144,0.035500000000000004,,3,H,False
0.15142857142857144,0.035500000000000004,,3,S,False
0.15142857142857144,0.035500000000000004,,3,N,False
0.15142857142857144,0.035500000000000004,,3,C,False
0.15142857142857144,0.04042857142857143,17.1428571428571,0,H,False
0.15142857142857144,0.04042857142857143,0.0,0,S,False
0.15142857142857144,0.04042857142857143,0.0180900000000000,0,N,False
0.15142857142857144,0.04042857142857143,0.150000000000000,0,C,False
0.15142857142857144,0.04042857142857143,17.1428571428571,1,H,True
0.15142857142857144,0.04042857142857143,39.1071428571429,1,S,True
0.15142857142857144,0.04042857142857143,0.0180899999999999,1,N,True
0.15142857142857144,0.04042857142857143,0.0131250000000000,1,C,True
0.15142857142857144,0.04042857142857143,,2,H,False
0.15142857142857144,0.04042857142857143,,2,S,False
0.15142857142857144,0.04042857142857143,,2,N,False
0.15142857142857144,0.04042857142857143,,2,C,False
0.15142857142857144,0.04042857142857143,,3,H,False
0.15142857142857144,0.04042857142857143,,3,S,False
0.15142857142857144,0.04042857142857143,,3,N,False
0.15142857142857144,0.04042857142857143,,3,C,False
0.15142857142857144,0.04535714285714286,17.1428571428571,0,H,False
0.15142857142857144,0.04535714285714286,0.0,0,S,False
0.15142857142857144,0.04535714285714286,0.0180900000000000,0,N,False
0.15142857142857144,0.04535714285714286,0.150000000000000,0,C,False
0.15142857142857144,0.04535714285714286,17.1428571428571,1,H,True
0.15142857142857144,0.04535714285714286,39.1071428571429,1,S,True
0.15142857142857144,0.04535714285714286,0.0180899999999999,1,N,True
0.15142857142857144,0.04535714285714286,0.0131250000000000,1,C,True
0.15142857142857144,0.04535714285714286,,2,H,False
0.15142857142857144,0.04535714285714286,,2,S,False
0.15142857142857144,0.04535714285714286,,2,N,False
0.15142857142857144,0.04535714285714286,,2,C,False
0.15142857142857144,0.04535714285714286,,3,H,False
0.15142857142857144,0.04535714285714286,,3,S,False
0.15142857142857144,0.04535714285714286,,3,N,False
0.15142857142857144,0.04535714285714286,,3,C,False
0.15142857142857144,0.05028571428571429,17.1428571428571,0,H,False
0.15142857142857144,0.05028571428571429,0.0,0,S,False
0.15142857142857144,0.05028571428571429,0.0180900000000000,0,N,False
0.15142857142857144,0.05028571428571429,0.150000000000000,0,C,False
0.15142857142857144,0.05028571428571429,17.1428571428571,1,H,True
0.15142857142857144,0.05028571428571429,39.1071428571429,1,S,True
0.15142857142857144,0.05028571428571429,0.0180899999999999,1,N,True
0.15142857142857144,0.05028571428571429,0.0131250000000000,1,C,True
0.15142857142857144,0.05028571428571429,,2,H,False
0.15142857142857144,0.05028571428571429,,2,S,False
0.15142857142857144,0.05028571428571429,,2,N,False
0.15142857142857144,0.05028571428571429,,2,C,False
0.15142857142857144,0.05028571428571429,,3,H,False
0.15142857142857144,0.05028571428571429,,3,S,False
0.15142857142857144,0.05028571428571429,,3,N,False
0.15142857142857144,0.05028571428571429,,3,C,False
0.15142857142857144,0.055214285714285716,17.1428571428571,0,H,False
0.15142857142857144,0.055214285714285716,0.0,0,S,False
0.15142857142857144,0.055214285714285716,0.0180900000000000,0,N,False
0.15142857142857144,0.055214285714285716,0.150000000000000,0,C,False
0.15142857142857144,0.055214285714285716,17.1428571428571,1,H,True
0.15142857142857144,0.055214285714285716,39.1071428571429,1,S,True
0.15142857142857144,0.055214285714285716,0.0180899999999999,1,N,True
0.15142857142857144,0.055214285714285716,0.0131250000000000,1,C,True
0.15142857142857144,0.055214285714285716,,2,H,False
0.15142857142857144,0.055214285714285716,,2,S,False
0.15142857142857144,0.055214285714285716,,2,N,False
0.15142857142857144,0.055214285714285716,,2,C,False
0.15142857142857144,0.055214285714285716,,3,H,False
0.15142857142857144,0.055214285714285716,,3,S,False
0.15142857142857144,0.055214285714285716,,3,N,False
0.15142857142857144,0.055214285714285716,,3,C,False
0.15142857142857144,0.06014285714285715,17.1428571428571,0,H,False
0.15142857142857144,0.06014285714285715,0.0,0,S,False
0.15142857142857144,0.06014285714285715,0.0180900000000000,0,N,False
0.15142857142857144,0.06014285714285715,0.150000000000000,0,C,False
0.15142857142857144,0.06014285714285715,17.1428571428571,1,H,True
0.15142857142857144,0.06014285714285715,39.1071428571429,1,S,True
0.15142857142857144,0.06014285714285715,0.0180899999999999,1,N,True
0.15142857142857144,0.06014285714285715,0.0131250000000000,1,C,True
0.15142857142857144,0.06014285714285715,,2,H,False
0.15142857142857144,0.06014285714285715,,2,S,False
0.15142857142857144,0.06014285714285715,,2,N,False
0.15142857142857144,0.06014285714285715,,2,C,False
0.15142857142857144,0.06014285714285715,,3,H,False
0.15142857142857144,0.06014285714285715,,3,S,False
0.15142857142857144,0.06014285714285715,,3,N,False
0.15142857142857144,0.06014285714285715,,3,C,False
0.15142857142857144,0.06507142857142857,17.1428571428571,0,H,False
0.15142857142857144,0.06507142857142857,0.0,0,S,False
0.15142857142857144,0.06507142857142857,0.0180900000000000,0,N,False
0.15142857142857144,0.06507142857142857,0.150000000000000,0,C,False
0.15142857142857144,0.06507142857142857,17.1428571428571,1,H,True
0.15142857142857144,0.06507142857142857,39.1071428571429,1,S,True
0.15142857142857144,0.06507142857142857,0.0180899999999999,1,N,True
0.15142857142857144,0.06507142857142857,0.0131250000000000,1,C,True
0.15142857142857144,0.06507142857142857,,2,H,False
0.15142857142857144,0.06507142857142857,,2,S,False
0.15142857142857144,0.06507142857142857,,2,N,False
0.15142857142857144,0.06507142857142857,,2,C,False
0.15142857142857144,0.06507142857142857,,3,H,False
0.15142857142857144,0.06507142857142857,,3,S,False
0.15142857142857144,0.06507142857142857,,3,N,False
0.15142857142857144,0.06507142857142857,,3,C,False
0.15142857142857144,0.07,17.1428571428571,0,H,False
0.15142857142857144,0.07,0.0,0,S,False
0.15142857142857144,0.07,0.0180900000000000,0,N,False
0.15142857142857144,0.07,0.150000000000000,0,C,False
0.15142857142857144,0.07,17.1428571428571,1,H,True
0.15142857142857144,0.07,39.1071428571429,1,S,True
0.15142857142857144,0.07,0.0180899999999999,1,N,True
0.15142857142857144,0.07,0.0131250000000000,1,C,True
0.15142857142857144,0.07,,2,H,False
0.15142857142857144,0.07,,2,S,False
0.15142857142857144,0.07,,2,N,False
0.15142857142857144,0.07,,2,C,False
0.15142857142857144,0.07,,3,H,False
0.15142857142857144,0.07,,3,S,False
0.15142857142857144,0.07,,3,N,False
0.15142857142857144,0.07,,3,C,False
0.22214285714285714,0.001,17.1428571428571,0,H,True
0.22214285714285714,0.001,0.0,0,S,True
0.22214285714285714,0.001,0.0180900000000000,0,N,True
0.22214285714285714,0.001,0.150000000000000,0,C,True
0.22214285714285714,0.001,,1,H,False
0.22214285714285714,0.001,,1,S,False
0.22214285714285714,0.001,,1,N,False
0.22214285714285714,0.001,,1,C,False
0.22214285714285714,0.001,,2,H,False
0.22214285714285714,0.001,,2,S,False
0.22214285714285714,0.001,,2,N,False
0.22214285714285714,0.001,,2,C,False
0.22214285714285714,0.001,,3,H,False
0.22214285714285714,0.001,,3,S,False
0.22214285714285714,0.001,,3,N,False
0.22214285714285714,0.001,,3,C,False
0.22214285714285714,0.005928571428571429,17.1428571428571,0,H,True
0.22214285714285714,0.005928571428571429,0.0,0,S,True
0.22214285714285714,0.005928571428571429,0.0180900000000000,0,N,True
0.22214285714285714,0.005928571428571429,0.150000000000000,0,C,True
0.22214285714285714,0.005928571428571429,,1,H,False
0.22214285714285714,0.005928571428571429,,1,S,False
0.22214285714285714,0.005928571428571429,,1,N,False
0.22214285714285714,0.005928571428571429,,1,C,False
0.22214285714285714,0.005928571428571429,,2,H,False
0.22214285714285714,0.005928571428571429,,2,S,False
0.22214285714285714,0.005928571428571429,,2,N,False
0.22214285714285714,0.005928571428571429,,2,C,False
0.22214285714285714,0.005928571428571429,,3,H,False
0.22214285714285714,0.005928571428571429,,3,S,False
0.22214285714285714,0.005928571428571429,,3,N,False
0.22214285714285714,0.005928571428571429,,3,C,False
0.22214285714285714,0.010857142857142857,17.1428571428571,0,H,False
0.22214285714285714,0.010857142857142857,0.0,0,S,False
0.22214285714285714,0.010857142857142857,0.0180900000000000,0,N,False
0.22214285714285714,0.010857142857142857,0.150000000000000,0,C,False
0.22214285714285714,0.010857142857142857,17.1428571428571,1,H,True
0.22214285714285714,0.010857142857142857,40.7426054122093,1,S,True
0.22214285714285714,0.010857142857142857,0.0180900000000001,1,N,True
0.22214285714285714,0.010857142857142857,0.00740088105726868,1,C,True
0.22214285714285714,0.010857142857142857,39.6154093097910,2,H,False
0.22214285714285714,0.010857142857142857,76.0459715619288,2,S,False
0.22214285714285714,0.010857142857142857,0.0141573033707865,2,N,False
0.22214285714285714,0.010857142857142857,0.00860567131937984,2,C,False
0.22214285714285714,0.010857142857142857,39.6154093097914,3,H,True
0.22214285714285714,0.010857142857142857,3.99831300588739,3,S,True
0.22214285714285714,0.010857142857142857,0.0141573033707865,3,N,True
0.22214285714285714,0.010857142857142857,0.117726328878611,3,C,True
0.22214285714285714,0.01578571428571429,17.1428571428571,0,H,False
0.22214285714285714,0.01578571428571429,0.0,0,S,False
0.22214285714285714,0.01578571428571429,0.0180900000000000,0,N,False
0.22214285714285714,0.01578571428571429,0.150000000000000,0,C,False
0.22214285714285714,0.01578571428571429,17.1428571428571,1,H,True
0.22214285714285714,0.01578571428571429,40.7426054122093,1,S,True
0.22214285714285714,0.01578571428571429,0.0180900000000001,1,N,True
0.22214285714285714,0.01578571428571429,0.00740088105726868,1,C,True
0.22214285714285714,0.01578571428571429,74.9446654611210,2,H,False
0.22214285714285714,0.01578571428571429,86.3473544498915,2,S,False
0.22214285714285714,0.01578571428571429,0.00797468354430382,2,N,False
0.22214285714285714,0.01578571428571429,0.0134356705347300,2,C,False
0.22214285714285714,0.01578571428571429,74.9446654611211,3,H,True
0.22214285714285714,0.01578571428571429,23.1227173574758,3,S,True
0.22214285714285714,0.01578571428571429,0.00797468354430382,3,N,True
0.22214285714285714,0.01578571428571429,0.0640527251603576,3,C,True
0.22214285714285714,0.020714285714285716,17.1428571428571,0,H,False
0.22214285714285714,0.020714285714285716,0.0,0,S,False
0.22214285714285714,0.020714285714285716,0.0180900000000000,0,N,False
0.22214285714285714,0.020714285714285716,0.150000000000000,0,C,False
0.22214285714285714,0.020714285714285716,17.1428571428571,1,H,True
0.22214285714285714,0.020714285714285716,40.7426054122093,1,S,True
0.22214285714285714,0.020714285714285716,0.0180900000000001,1,N,True
0.22214285714285714,0.020714285714285716,0.00740088105726868,1,C,True
0.22214285714285714,0.020714285714285716,88.7962240402771,2,H,False
0.22214285714285714,0.020714285714285716,65.5754658270536,2,S,False
0.22214285714285714,0.020714285714285716,0.00555066079295154,2,N,False
0.22214285714285714,0.020714285714285716,0.0220947739687038,2,C,False
0.22214285714285714,0.020714285714285716,88.7962240402771,3,H,True
0.22214285714285714,0.020714285714285716,44.6362623773201,3,S,True
0.22214285714285714,0.020714285714285716,0.00555066079295154,3,N,True
0.22214285714285714,0.020714285714285716,0.0362434860402233,3,C,True
0.22214285714285714,0.025642857142857144,17.1428571428571,0,H,False
0.22214285714285714,0.025642857142857144,0.0,0,S,False
0.22214285714285714,0.025642857142857144,0.0180900000000000,0,N,False
0.22214285714285714,0.025642857142857144,0.150000000000000,0,C,False
0.22214285714285714,0.025642857142857144,17.1428571428571,1,H,True
0.22214285714285714,0.025642857142857144,40.7426054122093,1,S,True
0.22214285714285714,0.025642857142857144,0.0180900000000001,1,N,True
0.22214285714285714,0.025642857142857144,0.00740088105726868,1,C,True
0.22214285714285714,0.025642857142857144,,2,H,False
0.22214285714285714,0.025642857142857144,,2,S,False
0.22214285714285714,0.025642857142857144,,2,N,False
0.22214285714285714,0.025642857142857144,,2,C,False
0.22214285714285714,0.025642857142857144,,3,H,False
0.22214285714285714,0.025642857142857144,,3,S,False
0.22214285714285714,0.025642857142857144,,3,N,False
0.22214285714285714,0.025642857142857144,,3,C,False
0.22214285714285714,0.030571428571428576,17.1428571428571,0,H,False
0.22214285714285714,0.030571428571428576,0.0,0,S,False
0.22214285714285714,0.030571428571428576,0.0180900000000000,0,N,False
0.22214285714285714,0.030571428571428576,0.150000000000000,0,C,False
0.22214285714285714,0.030571428571428576,17.1428571428571,1,H,True
0.22214285714285714,0.030571428571428576,40.7426054122093,1,S,True
0.22214285714285714,0.030571428571428576,0.0180900000000001,1,N,True
0.22214285714285714,0.030571428571428576,0.00740088105726868,1,C,True
0.22214285714285714,0.030571428571428576,,2,H,False
0.22214285714285714,0.030571428571428576,,2,S,False
0.22214285714285714,0.030571428571428576,,2,N,False
0.22214285714285714,0.030571428571428576,,2,C,False
0.22214285714285714,0.030571428571428576,,3,H,False
0.22214285714285714,0.030571428571428576,,3,S,False
0.22214285714285714,0.030571428571428576,,3,N,False
0.22214285714285714,0.030571428571428576,,3,C,False
0.22214285714285714,0.035500000000000004,17.1428571428571,0,H,False
0.22214285714285714,0.035500000000000004,0.0,0,S,False
0.22214285714285714,0.035500000000000004,0.0180900000000000,0,N,False
0.22214285714285714,0.035500000000000004,0.150000000000000,0,C,False
0.22214285714285714,0.035500000000000004,17.1428571428571,1,H,True
0.22214285714285714,0.035500000000000004,40.7426054122093,1,S,True
0.22214285714285714,0.035500000000000004,0.0180900000000001,1,N,True
0.22214285714285714,0.035500000000000004,0.00740088105726868,1,C,True
0.22214285714285714,0.035500000000000004,,2,H,False
0.22214285714285714,0.035500000000000004,,2,S,False
0.22214285714285714,0.035500000000000004,,2,N,False
0.22214285714285714,0.035500000000000004,,2,C,False
0.22214285714285714,0.035500000000000004,,3,H,False
0.22214285714285714,0.035500000000000004,,3,S,False
0.22214285714285714,0.035500000000000004,,3,N,False
0.22214285714285714,0.035500000000000004,,3,C,False
0.22214285714285714,0.04042857142857143,17.1428571428571,0,H,False
0.22214285714285714,0.04042857142857143,0.0,0,S,False
0.22214285714285714,0.04042857142857143,0.0180900000000000,0,N,False
0.22214285714285714,0.04042857142857143,0.150000000000000,0,C,False
0.22214285714285714,0.04042857142857143,17.1428571428571,1,H,True
0.22214285714285714,0.04042857142857143,40.7426054122093,1,S,True
0.22214285714285714,0.04042857142857143,0.0180900000000001,1,N,True
0.22214285714285714,0.04042857142857143,0.00740088105726868,1,C,True
0.22214285714285714,0.04042857142857143,,2,H,False
0.22214285714285714,0.04042857142857143,,2,S,False
0.22214285714285714,0.04042857142857143,,2,N,False
0.22214285714285714,0.04042857142857143,,2,C,False
0.22214285714285714,0.04042857142857143,,3,H,False
0.22214285714285714,0.04042857142857143,,3,S,False
0.22214285714285714,0.04042857142857143,,3,N,False
0.22214285714285714,0.04042857142857143,,3,C,False
0.22214285714285714,0.04535714285714286,17.1428571428571,0,H,False
0.22214285714285714,0.04535714285714286,0.0,0,S,False
0.22214285714285714,0.04535714285714286,0.0180900000000000,0,N,False
