$\epsilon$,"$u_{S,\max}$",value,fp_num,name,stability
1.3571428571428572,0.04535714285714286,,0,C,False
1.3571428571428572,0.04535714285714286,,1,H,False
1.3571428571428572,0.04535714285714286,,1,S,False
1.3571428571428572,0.04535714285714286,,1,N,False
1.3571428571428572,0.04535714285714286,,1,C,False
1.3571428571428572,0.04535714285714286,,2,H,False
1.3571428571428572,0.04535714285714286,,2,S,False
1.3571428571428572,0.04535714285714286,,2,N,False
1.3571428571428572,0.04535714285714286,,2,C,False
1.3571428571428572,0.04535714285714286,,3,H,False
1.3571428571428572,0.04535714285714286,,3,S,False
1.3571428571428572,0.04535714285714286,,3,N,False
1.3571428571428572,0.04535714285714286,,3,C,False
1.3571428571428572,0.05028571428571429,,0,H,False
1.3571428571428572,0.05028571428571429,,0,S,False
1.3571428571428572,0.05028571428571429,,0,N,False
1.3571428571428572,0.05028571428571429,,0,C,False
1.3571428571428572,0.05028571428571429,,1,H,False
1.3571428571428572,0.05028571428571429,,1,S,False
1.3571428571428572,0.05028571428571429,,1,N,False
1.3571428571428572,0.05028571428571429,,1,C,False
1.3571428571428572,0.05028571428571429,,2,H,False
1.3571428571428572,0.05028571428571429,,2,S,False
1.3571428571428572,0.05028571428571429,,2,N,False
1.3571428571428572,0.05028571428571429,,2,C,False
1.3571428571428572,0.05028571428571429,,3,H,False
1.3571428571428572,0.05028571428571429,,3,S,False
1.3571428571428572,0.05028571428571429,,3,N,False
1.3571428571428572,0.05028571428571429,,3,C,False
1.3571428571428572,0.055214285714285716,,0,H,False
1.3571428571428572,0.055214285714285716,,0,S,False
1.3571428571428572,0.055214285714285716,,0,N,False
1.3571428571428572,0.055214285714285716,,0,C,False
1.3571428571428572,0.055214285714285716,,1,H,False
1.3571428571428572,0.055214285714285716,,1,S,False
1.3571428571428572,0.055214285714285716,,1,N,False
1.3571428571428572,0.055214285714285716,,1,C,False
1.3571428571428572,0.055214285714285716,,2,H,False
1.3571428571428572,0.055214285714285716,,2,S,False
1.3571428571428572,0.055214285714285716,,2,N,False
1.3571428571428572,0.055214285714285716,,2,C,False
1.3571428571428572,0.055214285714285716,,3,H,False
1.3571428571428572,0.055214285714285716,,3,S,False
1.3571428571428572,0.055214285714285716,,3,N,False
1.3571428571428572,0.055214285714285716,,3,C,False
1.3571428571428572,0.06014285714285715,,0,H,False
1.3571428571428572,0.06014285714285715,,0,S,False
1.3571428571428572,0.06014285714285715,,0,N,False
1.3571428571428572,0.06014285714285715,,0,C,False
1.3571428571428572,0.06014285714285715,,1,H,False
1.3571428571428572,0.06014285714285715,,1,S,False
1.3571428571428572,0.06014285714285715,,1,N,False
1.3571428571428572,0.06014285714285715,,1,C,False
1.3571428571428572,0.06014285714285715,,2,H,False
1.3571428571428572,0.06014285714285715,,2,S,False
1.3571428571428572,0.06014285714285715,,2,N,False
1.3571428571428572,0.06014285714285715,,2,C,False
1.3571428571428572,0.06014285714285715,,3,H,False
1.3571428571428572,0.06014285714285715,,3,S,False
1.3571428571428572,0.06014285714285715,,3,N,False
1.3571428571428572,0.06014285714285715,,3,C,False
1.3571428571428572,0.06507142857142857,,0,H,False
1.3571428571428572,0.06507142857142857,,0,S,False
1.3571428571428572,0.06507142857142857,,0,N,False
1.3571428571428572,0.06507142857142857,,0,C,False
1.3571428571428572,0.06507142857142857,,1,H,False
1.3571428571428572,0.06507142857142857,,1,S,False
1.3571428571428572,0.06507142857142857,,1,N,False
1.3571428571428572,0.06507142857142857,,1,C,False
1.3571428571428572,0.06507142857142857,,2,H,False
1.3571428571428572,0.06507142857142857,,2,S,False
1.3571428571428572,0.06507142857142857,,2,N,False
1.3571428571428572,0.06507142857142857,,2,C,False
1.3571428571428572,0.06507142857142857,,3,H,False
1.3571428571428572,0.06507142857142857,,3,S,False
1.3571428571428572,0.06507142857142857,,3,N,False
1.3571428571428572,0.06507142857142857,,3,C,False
1.3571428571428572,0.07,,0,H,False
1.3571428571428572,0.07,,0,S,False
1.3571428571428572,0.07,,0,N,False
1.3571428571428572,0.07,,0,C,False
1.3571428571428572,0.07,,1,H,False
1.3571428571428572,0.07,,1,S,False
1.3571428571428572,0.07,,1,N,False
1.3571428571428572,0.07,,1,C,False
1.3571428571428572,0.07,,2,H,False
1.3571428571428572,0.07,,2,S,False
1.3571428571428572,0.07,,2,N,False
1.3571428571428572,0.07,,2,C,False
1.3571428571428572,0.07,,3,H,False
1.3571428571428572,0.07,,3,S,False
1.3571428571428572,0.07,,3,N,False
1.3571428571428572,0.07,,3,C,False
1.3928571428571428,0.001,,0,H,False
1.3928571428571428,0.001,,0,S,False
1.3928571428571428,0.001,,0,N,False
1.3928571428571428,0.001,,0,C,False
1.3928571428571428,0.001,,1,H,False
1.3928571428571428,0.001,,1,S,False
1.3928571428571428,0.001,,1,N,False
1.3928571428571428,0.001,,1,C,False
1.3928571428571428,0.001,,2,H,False
1.3928571428571428,0.001,,2,S,False
1.3928571428571428,0.001,,2,N,False
1.3928571428571428,0.001,,2,C,False
1.3928571428571428,0.001,,3,H,False
1.3928571428571428,0.001,,3,S,False
1.3928571428571428,0.001,,3,N,False
1.3928571428571428,0.001,,3,C,False
1.3928571428571428,0.005928571428571429,,0,H,False
1.3928571428571428,0.005928571428571429,,0,S,False
1.3928571428571428,0.005928571428571429,,0,N,False
1.3928571428571428,0.005928571428571429,,0,C,False
1.3928571428571428,0.005928571428571429,,1,H,False
1.3928571428571428,0.005928571428571429,,1,S,False
1.3928571428571428,0.005928571428571429,,1,N,False
1.3928571428571428,0.005928571428571429,,1,C,False
1.3928571428571428,0.005928571428571429,,2,H,False
1.3928571428571428,0.005928571428571429,,2,S,False
1.3928571428571428,0.005928571428571429,,2,N,False
1.3928571428571428,0.005928571428571429,,2,C,False
1.3928571428571428,0.005928571428571429,,3,H,False
1.3928571428571428,0.005928571428571429,,3,S,False
1.3928571428571428,0.005928571428571429,,3,N,False
1.3928571428571428,0.005928571428571429,,3,C,False
1.3928571428571428,0.010857142857142857,,0,H,False
1.3928571428571428,0.010857142857142857,,0,S,False
1.3928571428571428,0.010857142857142857,,0,N,False
1.3928571428571428,0.010857142857142857,,0,C,False
1.3928571428571428,0.010857142857142857,,1,H,False
1.3928571428571428,0.010857142857142857,,1,S,False
1.3928571428571428,0.010857142857142857,,1,N,False
1.3928571428571428,0.010857142857142857,,1,C,False
1.3928571428571428,0.010857142857142857,39.6154093097910,2,H,False
1.3928571428571428,0.010857142857142857,59.4361213894903,2,S,False
1.3928571428571428,0.010857142857142857,0.0141573033707865,2,N,False
1.3928571428571428,0.010857142857142857,0.00429416645261402,2,C,False
1.3928571428571428,0.010857142857142857,39.6154093097913,3,H,True
1.3928571428571428,0.010857142857142857,2.82258735044967,3,S,True
1.3928571428571428,0.010857142857142857,0.0141573033707865,3,N,True
1.3928571428571428,0.010857142857142857,0.106881595183956,3,C,True
1.3928571428571428,0.01578571428571429,,0,H,False
1.3928571428571428,0.01578571428571429,,0,S,False
1.3928571428571428,0.01578571428571429,,0,N,False
1.3928571428571428,0.01578571428571429,,0,C,False
1.3928571428571428,0.01578571428571429,,1,H,False
1.3928571428571428,0.01578571428571429,,1,S,False
1.3928571428571428,0.01578571428571429,,1,N,False
1.3928571428571428,0.01578571428571429,,1,C,False
1.3928571428571428,0.01578571428571429,74.9446654611209,2,H,False
1.3928571428571428,0.01578571428571429,67.1104161873800,2,S,False
1.3928571428571428,0.01578571428571429,0.00797468354430382,2,N,False
1.3928571428571428,0.01578571428571429,0.00649716055282698,2,C,False
1.3928571428571428,0.01578571428571429,74.9446654611210,3,H,True
1.3928571428571428,0.01578571428571429,11.2465980110033,3,S,True
1.3928571428571428,0.01578571428571429,0.00797468354430382,3,N,True
1.3928571428571428,0.01578571428571429,0.0600062938025960,3,C,True
1.3928571428571428,0.020714285714285716,,0,H,False
1.3928571428571428,0.020714285714285716,,0,S,False
1.3928571428571428,0.020714285714285716,,0,N,False
1.3928571428571428,0.020714285714285716,,0,C,False
1.3928571428571428,0.020714285714285716,,1,H,False
1.3928571428571428,0.020714285714285716,,1,S,False
1.3928571428571428,0.020714285714285716,,1,N,False
1.3928571428571428,0.020714285714285716,,1,C,False
1.3928571428571428,0.020714285714285716,88.7962240402770,2,H,False
1.3928571428571428,0.020714285714285716,56.3132618449153,2,S,False
1.3928571428571428,0.020714285714285716,0.00555066079295154,2,N,False
1.3928571428571428,0.020714285714285716,0.00909324474446775,2,C,False
1.3928571428571428,0.020714285714285716,88.7962240402769,3,H,True
1.3928571428571428,0.020714285714285716,18.2120122252763,3,S,True
1.3928571428571428,0.020714285714285716,0.00555066079295154,3,N,True
1.3928571428571428,0.020714285714285716,0.0398955164478621,3,C,True
1.3928571428571428,0.025642857142857144,,0,H,False
1.3928571428571428,0.025642857142857144,,0,S,False
1.3928571428571428,0.025642857142857144,,0,N,False
1.3928571428571428,0.025642857142857144,,0,C,False
1.3928571428571428,0.025642857142857144,,1,H,False
1.3928571428571428,0.025642857142857144,,1,S,False
1.3928571428571428,0.025642857142857144,,1,N,False
1.3928571428571428,0.025642857142857144,,1,C,False
1.3928571428571428,0.025642857142857144,96.1899613899615,2,H,False
1.3928571428571428,0.025642857142857144,44.0099071990234,2,S,False
1.3928571428571428,0.025642857142857144,0.00425675675675675,2,N,False
1.3928571428571428,0.025642857142857144,0.0131484610357367,2,C,False
1.3928571428571428,0.025642857142857144,96.1899613899615,3,H,True
1.3928571428571428,0.025642857142857144,26.1311203218912,3,S,True
1.3928571428571428,0.025642857142857144,0.00425675675675675,3,N,True
1.3928571428571428,0.025642857142857144,0.0264912409681855,3,C,True
1.3928571428571428,0.030571428571428576,,0,H,False
1.3928571428571428,0.030571428571428576,,0,S,False
1.3928571428571428,0.030571428571428576,,0,N,False
1.3928571428571428,0.030571428571428576,,0,C,False
1.3928571428571428,0.030571428571428576,,1,H,False
1.3928571428571428,0.030571428571428576,,1,S,False
1.3928571428571428,0.030571428571428576,,1,N,False
1.3928571428571428,0.030571428571428576,,1,C,False
1.3928571428571428,0.030571428571428576,,2,H,False
1.3928571428571428,0.030571428571428576,,2,S,False
1.3928571428571428,0.030571428571428576,,2,N,False
1.3928571428571428,0.030571428571428576,,2,C,False
1.3928571428571428,0.030571428571428576,,3,H,False
1.3928571428571428,0.030571428571428576,,3,S,False
1.3928571428571428,0.030571428571428576,,3,N,False
1.3928571428571428,0.030571428571428576,,3,C,False
1.3928571428571428,0.035500000000000004,,0,H,False
1.3928571428571428,0.035500000000000004,,0,S,False
1.3928571428571428,0.035500000000000004,,0,N,False
1.3928571428571428,0.035500000000000004,,0,C,False
1.3928571428571428,0.035500000000000004,,1,H,False
1.3928571428571428,0.035500000000000004,,1,S,False
1.3928571428571428,0.035500000000000004,,1,N,False
1.3928571428571428,0.035500000000000004,,1,C,False
1.3928571428571428,0.035500000000000004,,2,H,False
1.3928571428571428,0.035500000000000004,,2,S,False
1.3928571428571428,0.035500000000000004,,2,N,False
1.3928571428571428,0.035500000000000004,,2,C,False
1.3928571428571428,0.035500000000000004,,3,H,False
1.3928571428571428,0.035500000000000004,,3,S,False
1.3928571428571428,0.035500000000000004,,3,N,False
1.3928571428571428,0.035500000000000004,,3,C,False
1.3928571428571428,0.04042857142857143,,0,H,False
1.3928571428571428,0.04042857142857143,,0,S,False
1.3928571428571428,0.04042857142857143,,0,N,False
1.3928571428571428,0.04042857142857143,,0,C,False
1.3928571428571428,0.04042857142857143,,1,H,False
1.3928571428571428,0.04042857142857143,,1,S,False
1.3928571428571428,0.04042857142857143,,1,N,False
1.3928571428571428,0.04042857142857143,,1,C,False
1.3928571428571428,0.04042857142857143,,2,H,False
1.3928571428571428,0.04042857142857143,,2,S,False
1.3928571428571428,0.04042857142857143,,2,N,False
1.3928571428571428,0.04042857142857143,,2,C,False
1.3928571428571428,0.04042857142857143,,3,H,False
1.3928571428571428,0.04042857142857143,,3,S,False
1.3928571428571428,0.04042857142857143,,3,N,False
1.3928571428571428,0.04042857142857143,,3,C,False
1.3928571428571428,0.04535714285714286,,0,H,False
1.3928571428571428,0.04535714285714286,,0,S,False
1.3928571428571428,0.04535714285714286,,0,N,False
1.3928571428571428,0.04535714285714286,,0,C,False
1.3928571428571428,0.04535714285714286,,1,H,False
1.3928571428571428,0.04535714285714286,,1,S,False
1.3928571428571428,0.04535714285714286,,1,N,False
1.3928571428571428,0.04535714285714286,,1,C,False
1.3928571428571428,0.04535714285714286,,2,H,False
1.3928571428571428,0.04535714285714286,,2,S,False
1.3928571428571428,0.04535714285714286,,2,N,False
1.3928571428571428,0.04535714285714286,,2,C,False
1.3928571428571428,0.04535714285714286,,3,H,False
1.3928571428571428,0.04535714285714286,,3,S,False
1.3928571428571428,0.04535714285714286,,3,N,False
1.3928571428571428,0.04535714285714286,,3,C,False
1.3928571428571428,0.05028571428571429,,0,H,False
1.3928571428571428,0.05028571428571429,,0,S,False
1.3928571428571428,0.05028571428571429,,0,N,False
1.3928571428571428,0.05028571428571429,,0,C,False
1.3928571428571428,0.05028571428571429,,1,H,False
1.3928571428571428,0.05028571428571429,,1,S,False
1.3928571428571428,0.05028571428571429,,1,N,False
1.3928571428571428,0.05028571428571429,,1,C,False
1.3928571428571428,0.05028571428571429,,2,H,False
1.3928571428571428,0.05028571428571429,,2,S,False
1.3928571428571428,0.05028571428571429,,2,N,False
1.3928571428571428,0.05028571428571429,,2,C,False
1.3928571428571428,0.05028571428571429,,3,H,False
1.3928571428571428,0.05028571428571429,,3,S,False
1.3928571428571428,0.05028571428571429,,3,N,False
1.3928571428571428,0.05028571428571429,,3,C,False
1.3928571428571428,0.055214285714285716,,0,H,False
1.3928571428571428,0.055214285714285716,,0,S,False
1.3928571428571428,0.055214285714285716,,0,N,False
1.3928571428571428,0.055214285714285716,,0,C,False
1.3928571428571428,0.055214285714285716,,1,H,False
1.3928571428571428,0.055214285714285716,,1,S,False
1.3928571428571428,0.055214285714285716,,1,N,False
1.3928571428571428,0.055214285714285716,,1,C,False
1.3928571428571428,0.055214285714285716,,2,H,False
1.3928571428571428,0.055214285714285716,,2,S,False
1.3928571428571428,0.055214285714285716,,2,N,False
1.3928571428571428,0.055214285714285716,,2,C,False
1.3928571428571428,0.055214285714285716,,3,H,False
1.3928571428571428,0.055214285714285716,,3,S,False
1.3928571428571428,0.055214285714285716,,3,N,False
1.3928571428571428,0.055214285714285716,,3,C,False
1.3928571428571428,0.06014285714285715,,0,H,False
1.3928571428571428,0.06014285714285715,,0,S,False
1.3928571428571428,0.06014285714285715,,0,N,False
1.3928571428571428,0.06014285714285715,,0,C,False
1.3928571428571428,0.06014285714285715,,1,H,False
1.3928571428571428,0.06014285714285715,,1,S,False
1.3928571428571428,0.06014285714285715,,1,N,False
1.3928571428571428,0.06014285714285715,,1,C,False
1.3928571428571428,0.06014285714285715,,2,H,False
1.3928571428571428,0.06014285714285715,,2,S,False
1.3928571428571428,0.06014285714285715,,2,N,False
1.3928571428571428,0.06014285714285715,,2,C,False
1.3928571428571428,0.06014285714285715,,3,H,False
1.3928571428571428,0.06014285714285715,,3,S,False
1.3928571428571428,0.06014285714285715,,3,N,False
1.3928571428571428,0.06014285714285715,,3,C,False
1.3928571428571428,0.06507142857142857,,0,H,False
1.3928571428571428,0.06507142857142857,,0,S,False
1.3928571428571428,0.06507142857142857,,0,N,False
1.3928571428571428,0.06507142857142857,,0,C,False
1.3928571428571428,0.06507142857142857,,1,H,False
1.3928571428571428,0.06507142857142857,,1,S,False
1.3928571428571428,0.06507142857142857,,1,N,False
1.3928571428571428,0.06507142857142857,,1,C,False
1.3928571428571428,0.06507142857142857,,2,H,False
1.3928571428571428,0.06507142857142857,,2,S,False
1.3928571428571428,0.06507142857142857,,2,N,False
1.3928571428571428,0.06507142857142857,,2,C,False
1.3928571428571428,0.06507142857142857,,3,H,False
1.3928571428571428,0.06507142857142857,,3,S,False
1.3928571428571428,0.06507142857142857,,3,N,False
1.3928571428571428,0.06507142857142857,,3,C,False
1.3928571428571428,0.07,,0,H,False
1.3928571428571428,0.07,,0,S,False
1.3928571428571428,0.07,,0,N,False
1.3928571428571428,0.07,,0,C,False
1.3928571428571428,0.07,,1,H,False
1.3928571428571428,0.07,,1,S,False
1.3928571428571428,0.07,,1,N,False
1.3928571428571428,0.07,,1,C,False
1.3928571428571428,0.07,,2,H,False
1.3928571428571428,0.07,,2,S,False
1.3928571428571428,0.07,,2,N,False
1.3928571428571428,0.07,,2,C,False
1.3928571428571428,0.07,,3,H,False
1.3928571428571428,0.07,,3,S,False
1.3928571428571428,0.07,,3,N,False
1.3928571428571428,0.07,,3,C,False
1.4285714285714286,0.001,,0,H,False
1.4285714285714286,0.001,,0,S,False
1.4285714285714286,0.001,,0,N,False
1.4285714285714286,0.001,,0,C,False
1.4285714285714286,0.001,,1,H,False
1.4285714285714286,0.001,,1,S,False
1.4285714285714286,0.001,,1,N,False
1.4285714285714286,0.001,,1,C,False
1.4285714285714286,0.001,,2,H,False
1.4285714285714286,0.001,,2,S,False
1.4285714285714286,0.001,,2,N,False
1.4285714285714286,0.001,,2,C,False
1.4285714285714286,0.001,,3,H,False
1.4285714285714286,0.001,,3,S,False
1.4285714285714286,0.001,,3,N,False
1.4285714285714286,0.001,,3,C,False
1.4285714285714286,0.005928571428571429,,0,H,False
1.4285714285714286,0.005928571428571429,,0,S,False
1.4285714285714286,0.005928571428571429,,0,N,False
1.4285714285714286,0.005928571428571429,,0,C,False
1.4285714285714286,0.005928571428571429,,1,H,False
1.4285714285714286,0.005928571428571429,,1,S,False
1.4285714285714286,0.005928571428571429,,1,N,False
1.4285714285714286,0.005928571428571429,,1,C,False
1.4285714285714286,0.005928571428571429,,2,H,False
1.4285714285714286,0.005928571428571429,,2,S,False
1.4285714285714286,0.005928571428571429,,2,N,False
1.4285714285714286,0.005928571428571429,,2,C,False
1.4285714285714286,0.005928571428571429,,3,H,False
1.4285714285714286,0.005928571428571429,,3,S,False
1.4285714285714286,0.005928571428571429,,3,N,False
1.4285714285714286,0.005928571428571429,,3,C,False
1.4285714285714286,0.010857142857142857,,0,H,False
1.4285714285714286,0.010857142857142857,,0,S,False
1.4285714285714286,0.010857142857142857,,0,N,False
1.4285714285714286,0.010857142857142857,,0,C,False
1.4285714285714286,0.010857142857142857,,1,H,False
1.4285714285714286,0.010857142857142857,,1,S,False
1.4285714285714286,0.010857142857142857,,1,N,False
1.4285714285714286,0.010857142857142857,,1,C,False
1.4285714285714286,0.010857142857142857,39.6154093097910,2,H,False
1.4285714285714286,0.010857142857142857,57.9071196079881,2,S,False
1.4285714285714286,0.010857142857142857,0.0141573033707865,2,N,False
1.4285714285714286,0.010857142857142857,0.00442724752587927,2,C,False
1.4285714285714286,0.010857142857142857,39.6154093097913,3,H,True
1.4285714285714286,0.010857142857142857,2.96060511387502,3,S,True
1.4285714285714286,0.010857142857142857,0.0141573033707865,3,N,True
1.4285714285714286,0.010857142857142857,0.105479997598317,3,C,True
1.4285714285714286,0.01578571428571429,,0,H,False
1.4285714285714286,0.01578571428571429,,0,S,False
1.4285714285714286,0.01578571428571429,,0,N,False
1.4285714285714286,0.01578571428571429,,0,C,False
1.4285714285714286,0.01578571428571429,,1,H,False
1.4285714285714286,0.01578571428571429,,1,S,False
1.4285714285714286,0.01578571428571429,,1,N,False
1.4285714285714286,0.01578571428571429,,1,C,False
1.4285714285714286,0.01578571428571429,74.9446654611208,2,H,False
1.4285714285714286,0.01578571428571429,64.7151414256320,2,S,False
1.4285714285714286,0.01578571428571429,0.00797468354430382,2,N,False
1.4285714285714286,0.01578571428571429,0.00679486022453388,2,C,False
1.4285714285714286,0.01578571428571429,74.9446654611209,3,H,True
1.4285714285714286,0.01578571428571429,11.6522608569863,3,S,True
1.4285714285714286,0.01578571428571429,0.00797468354430382,3,N,True
1.4285714285714286,0.01578571428571429,0.0583797174817445,3,C,True
1.4285714285714286,0.020714285714285716,,0,H,False
1.4285714285714286,0.020714285714285716,,0,S,False
1.4285714285714286,0.020714285714285716,,0,N,False
1.4285714285714286,0.020714285714285716,,0,C,False
1.4285714285714286,0.020714285714285716,,1,H,False
1.4285714285714286,0.020714285714285716,,1,S,False
1.4285714285714286,0.020714285714285716,,1,N,False
1.4285714285714286,0.020714285714285716,,1,C,False
1.4285714285714286,0.020714285714285716,88.7962240402769,2,H,False
1.4285714285714286,0.020714285714285716,53.3906748851963,2,S,False
1.4285714285714286,0.020714285714285716,0.00555066079295154,2,N,False
1.4285714285714286,0.020714285714285716,0.00974030926883190,2,C,False
1.4285714285714286,0.020714285714285716,88.7962240402768,3,H,True
1.4285714285714286,0.020714285714285716,19.0754256341268,3,S,True
1.4285714285714286,0.020714285714285716,0.00555066079295154,3,N,True
1.4285714285714286,0.020714285714285716,0.0378959098462801,3,C,True
1.4285714285714286,0.025642857142857144,,0,H,False
1.4285714285714286,0.025642857142857144,,0,S,False
1.4285714285714286,0.025642857142857144,,0,N,False
1.4285714285714286,0.025642857142857144,,0,C,False
1.4285714285714286,0.025642857142857144,,1,H,False
1.4285714285714286,0.025642857142857144,,1,S,False
1.4285714285714286,0.025642857142857144,,1,N,False
1.4285714285714286,0.025642857142857144,,1,C,False
1.4285714285714286,0.025642857142857144,96.1899613899614,2,H,False
1.4285714285714286,0.025642857142857144,38.5824384278737,2,S,False
1.4285714285714286,0.025642857142857144,0.00425675675675675,2,N,False
1.4285714285714286,0.025642857142857144,0.0156977470438829,2,C,False
1.4285714285714286,0.025642857142857144,96.1899613899614,3,H,True
1.4285714285714286,0.025642857142857144,29.5003642195038,3,S,True
1.4285714285714286,0.025642857142857144,0.00425675675675675,3,N,True
1.4285714285714286,0.025642857142857144,0.0225767806610794,3,C,True
1.4285714285714286,0.030571428571428576,,0,H,False
1.4285714285714286,0.030571428571428576,,0,S,False
1.4285714285714286,0.030571428571428576,,0,N,False
1.4285714285714286,0.030571428571428576,,0,C,False
1.4285714285714286,0.030571428571428576,,1,H,False
1.4285714285714286,0.030571428571428576,,1,S,False
1.4285714285714286,0.030571428571428576,,1,N,False
1.4285714285714286,0.030571428571428576,,1,C,False
1.4285714285714286,0.030571428571428576,,2,H,False
1.4285714285714286,0.030571428571428576,,2,S,False
1.4285714285714286,0.030571428571428576,,2,N,False
1.4285714285714286,0.030571428571428576,,2,C,False
1.4285714285714286,0.030571428571428576,,3,H,False
1.4285714285714286,0.030571428571428576,,3,S,False
1.4285714285714286,0.030571428571428576,,3,N,False
1.4285714285714286,0.030571428571428576,,3,C,False
1.4285714285714286,0.035500000000000004,,0,H,False
1.4285714285714286,0.035500000000000004,,0,S,False
1.4285714285714286,0.035500000000000004,,0,N,False
1.4285714285714286,0.035500000000000004,,0,C,False
1.4285714285714286,0.035500000000000004,,1,H,False
1.4285714285714286,0.035500000000000004,,1,S,False
1.4285714285714286,0.035500000000000004,,1,N,False
1.4285714285714286,0.035500000000000004,,1,C,False
1.4285714285714286,0.035500000000000004,,2,H,False
1.4285714285714286,0.035500000000000004,,2,S,False
1.4285714285714286,0.035500000000000004,,2,N,False
1.4285714285714286,0.035500000000000004,,2,C,False
1.4285714285714286,0.035500000000000004,,3,H,False
1.4285714285714286,0.035500000000000004,,3,S,False
1.4285714285714286,0.035500000000000004,,3,N,False
1.4285714285714286,0.035500000000000004,,3,C,False
1.4285714285714286,0.04042857142857143,,0,H,False
1.4285714285714286,0.04042857142857143,,0,S,False
1.4285714285714286,0.04042857142857143,,0,N,False
1.4285714285714286,0.04042857142857143,,0,C,False
1.4285714285714286,0.04042857142857143,,1,H,False
1.4285714285714286,0.04042857142857143,,1,S,False
1.4285714285714286,0.04042857142857143,,1,N,False
1.4285714285714286,0.04042857142857143,,1,C,False
1.4285714285714286,0.04042857142857143,,2,H,False
1.4285714285714286,0.04042857142857143,,2,S,False
1.4285714285714286,0.04042857142857143,,2,N,False
1.4285714285714286,0.04042857142857143,,2,C,False
1.4285714285714286,0.04042857142857143,,3,H,False
1.4285714285714286,0.04042857142857143,,3,S,False
1.4285714285714286,0.04042857142857143,,3,N,False
1.4285714285714286,0.04042857142857143,,3,C,False
1.4285714285714286,0.04535714285714286,,0,H,False
1.4285714285714286,0.04535714285714286,,0,S,False
1.4285714285714286,0.04535714285714286,,0,N,False
1.4285714285714286,0.04535714285714286,,0,C,False
1.4285714285714286,0.04535714285714286,,1,H,False
1.4285714285714286,0.04535714285714286,,1,S,False
1.4285714285714286,0.04535714285714286,,1,N,False
1.4285714285714286,0.04535714285714286,,1,C,False
1.4285714285714286,0.04535714285714286,,2,H,False
1.4285714285714286,0.04535714285714286,,2,S,False
1.4285714285714286,0.04535714285714286,,2,N,False
1.4285714285714286,0.04535714285714286,,2,C,False
1.4285714285714286,0.04535714285714286,,3,H,False
1.4285714285714286,0.04535714285714286,,3,S,False
1.4285714285714286,0.04535714285714286,,3,N,False
1.4285714285714286,0.04535714285714286,,3,C,False
1.4285714285714286,0.05028571428571429,,0,H,False
1.4285714285714286,0.05028571428571429,,0,S,False
1.4285714285714286,0.05028571428571429,,0,N,False
1.4285714285714286,0.05028571428571429,,0,C,False
1.4285714285714286,0.05028571428571429,,1,H,False
1.4285714285714286,0.05028571428571429,,1,S,False
1.4285714285714286,0.05028571428571429,,1,N,False
1.4285714285714286,0.05028571428571429,,1,C,False
1.4285714285714286,0.05028571428571429,,2,H,False
1.4285714285714286,0.05028571428571429,,2,S,False
1.4285714285714286,0.05028571428571429,,2,N,False
1.4285714285714286,0.05028571428571429,,2,C,False
1.4285714285714286,0.05028571428571429,,3,H,False
1.4285714285714286,0.05028571428571429,,3,S,False
1.4285714285714286,0.05028571428571429,,3,N,False
1.4285714285714286,0.05028571428571429,,3,C,False
1.4285714285714286,0.055214285714285716,,0,H,False
1.4285714285714286,0.055214285714285716,,0,S,False
1.4285714285714286,0.055214285714285716,,0,N,False
1.4285714285714286,0.055214285714285716,,0,C,False
1.4285714285714286,0.055214285714285716,,1,H,False
1.4285714285714286,0.055214285714285716,,1,S,False
1.4285714285714286,0.055214285714285716,,1,N,False
1.4285714285714286,0.055214285714285716,,1,C,False
1.4285714285714286,0.055214285714285716,,2,H,False
1.4285714285714286,0.055214285714285716,,2,S,False
1.4285714285714286,0.055214285714285716,,2,N,False
1.4285714285714286,0.055214285714285716,,2,C,False
1.4285714285714286,0.055214285714285716,,3,H,False
1.4285714285714286,0.055214285714285716,,3,S,False
1.4285714285714286,0.055214285714285716,,3,N,False
1.4285714285714286,0.055214285714285716,,3,C,False
1.4285714285714286,0.06014285714285715,,0,H,False
1.4285714285714286,0.06014285714285715,,0,S,False
1.4285714285714286,0.06014285714285715,,0,N,False
1.4285714285714286,0.06014285714285715,,0,C,False
1.4285714285714286,0.06014285714285715,,1,H,False
1.4285714285714286,0.06014285714285715,,1,S,False
1.4285714285714286,0.06014285714285715,,1,N,False
1.4285714285714286,0.06014285714285715,,1,C,False
1.4285714285714286,0.06014285714285715,,2,H,False
1.4285714285714286,0.06014285714285715,,2,S,False
1.4285714285714286,0.06014285714285715,,2,N,False
1.4285714285714286,0.06014285714285715,,2,C,False
1.4285714285714286,0.06014285714285715,,3,H,False
1.4285714285714286,0.06014285714285715,,3,S,False
1.4285714285714286,0.06014285714285715,,3,N,False
1.4285714285714286,0.06014285714285715,,3,C,False
1.4285714285714286,0.06507142857142857,,0,H,False
1.4285714285714286,0.06507142857142857,,0,S,False
1.4285714285714286,0.06507142857142857,,0,N,False
1.4285714285714286,0.06507142857142857,,0,C,False
1.4285714285714286,0.06507142857142857,,1,H,False
1.4285714285714286,0.06507142857142857,,1,S,False
1.4285714285714286,0.06507142857142857,,1,N,False
1.4285714285714286,0.06507142857142857,,1,C,False
1.4285714285714286,0.06507142857142857,,2,H,False
1.4285714285714286,0.06507142857142857,,2,S,False
1.4285714285714286,0.06507142857142857,,2,N,False
