$\epsilon$,$p_{\max}$,value,fp_num,name,stability
1.0714285714285714,0.07235714285714286,,3,C,False
1.0714285714285714,0.1437142857142857,13.4693877551021,0,H,False
1.0714285714285714,0.1437142857142857,0.0,0,S,False
1.0714285714285714,0.1437142857142857,0.0187328571428571,0,N,False
1.0714285714285714,0.1437142857142857,0.152142857142857,0,C,False
1.0714285714285714,0.1437142857142857,13.4693877551021,1,H,True
1.0714285714285714,0.1437142857142857,29.6743000600203,1,S,True
1.0714285714285714,0.1437142857142857,0.0187328571428572,1,N,True
1.0714285714285714,0.1437142857142857,0.0152364273204904,1,C,True
1.0714285714285714,0.1437142857142857,,2,H,False
1.0714285714285714,0.1437142857142857,,2,S,False
1.0714285714285714,0.1437142857142857,,2,N,False
1.0714285714285714,0.1437142857142857,,2,C,False
1.0714285714285714,0.1437142857142857,,3,H,False
1.0714285714285714,0.1437142857142857,,3,S,False
1.0714285714285714,0.1437142857142857,,3,N,False
1.0714285714285714,0.1437142857142857,,3,C,False
1.0714285714285714,0.21507142857142858,13.4693877551021,0,H,False
1.0714285714285714,0.21507142857142858,0.0,0,S,False
1.0714285714285714,0.21507142857142858,0.0187328571428571,0,N,False
1.0714285714285714,0.21507142857142858,0.152142857142857,0,C,False
1.0714285714285714,0.21507142857142858,13.4693877551021,1,H,True
1.0714285714285714,0.21507142857142858,31.2152502612282,1,S,True
1.0714285714285714,0.21507142857142858,0.0187328571428572,1,N,True
1.0714285714285714,0.21507142857142858,0.00812704343764591,1,C,True
1.0714285714285714,0.21507142857142858,,2,H,False
1.0714285714285714,0.21507142857142858,,2,S,False
1.0714285714285714,0.21507142857142858,,2,N,False
1.0714285714285714,0.21507142857142858,,2,C,False
1.0714285714285714,0.21507142857142858,,3,H,False
1.0714285714285714,0.21507142857142858,,3,S,False
1.0714285714285714,0.21507142857142858,,3,N,False
1.0714285714285714,0.21507142857142858,,3,C,False
1.0714285714285714,0.2864285714285714,13.4693877551021,0,H,False
1.0714285714285714,0.2864285714285714,0.0,0,S,False
1.0714285714285714,0.2864285714285714,0.0187328571428571,0,N,False
1.0714285714285714,0.2864285714285714,0.152142857142857,0,C,False
1.0714285714285714,0.2864285714285714,13.4693877551021,1,H,True
1.0714285714285714,0.2864285714285714,31.7756850159351,1,S,True
1.0714285714285714,0.2864285714285714,0.0187328571428572,1,N,True
1.0714285714285714,0.2864285714285714,0.00554140127388533,1,C,True
1.0714285714285714,0.2864285714285714,,2,H,False
1.0714285714285714,0.2864285714285714,,2,S,False
1.0714285714285714,0.2864285714285714,,2,N,False
1.0714285714285714,0.2864285714285714,,2,C,False
1.0714285714285714,0.2864285714285714,,3,H,False
1.0714285714285714,0.2864285714285714,,3,S,False
1.0714285714285714,0.2864285714285714,,3,N,False
1.0714285714285714,0.2864285714285714,,3,C,False
1.0714285714285714,0.35778571428571426,13.4693877551021,0,H,False
1.0714285714285714,0.35778571428571426,0.0,0,S,False
1.0714285714285714,0.35778571428571426,0.0187328571428571,0,N,False
1.0714285714285714,0.35778571428571426,0.152142857142857,0,C,False
1.0714285714285714,0.35778571428571426,13.4693877551021,1,H,True
1.0714285714285714,0.35778571428571426,32.0655837378065,1,S,True
1.0714285714285714,0.35778571428571426,0.0187328571428571,1,N,True
1.0714285714285714,0.35778571428571426,0.00420391398888622,1,C,True
1.0714285714285714,0.35778571428571426,,2,H,False
1.0714285714285714,0.35778571428571426,,2,S,False
1.0714285714285714,0.35778571428571426,,2,N,False
1.0714285714285714,0.35778571428571426,,2,C,False
1.0714285714285714,0.35778571428571426,,3,H,False
1.0714285714285714,0.35778571428571426,,3,S,False
1.0714285714285714,0.35778571428571426,,3,N,False
1.0714285714285714,0.35778571428571426,,3,C,False
1.0714285714285714,0.42914285714285716,13.4693877551021,0,H,False
1.0714285714285714,0.42914285714285716,0.0,0,S,False
1.0714285714285714,0.42914285714285716,0.0187328571428571,0,N,False
1.0714285714285714,0.42914285714285716,0.152142857142857,0,C,False
1.0714285714285714,0.42914285714285716,13.4693877551021,1,H,True
1.0714285714285714,0.42914285714285716,32.2427503370041,1,S,True
1.0714285714285714,0.42914285714285716,0.0187328571428571,1,N,True
1.0714285714285714,0.42914285714285716,0.00338653172440639,1,C,True
1.0714285714285714,0.42914285714285716,104.929870129870,2,H,False
1.0714285714285714,0.42914285714285716,56.3488063729154,2,S,False
1.0714285714285714,0.42914285714285716,0.00272727272727273,2,N,False
1.0714285714285714,0.42914285714285716,0.0120673784736854,2,C,False
1.0714285714285714,0.42914285714285716,104.929870129870,3,H,True
1.0714285714285714,0.42914285714285716,29.9118273662383,3,S,True
1.0714285714285714,0.42914285714285716,0.00272727272727273,3,N,True
1.0714285714285714,0.42914285714285716,0.0277242110578419,3,C,True
1.0714285714285714,0.5005,13.4693877551021,0,H,False
1.0714285714285714,0.5005,0.0,0,S,False
1.0714285714285714,0.5005,0.0187328571428571,0,N,False
1.0714285714285714,0.5005,0.152142857142857,0,C,False
1.0714285714285714,0.5005,13.4693877551021,1,H,True
1.0714285714285714,0.5005,32.3622374730769,1,S,True
1.0714285714285714,0.5005,0.0187328571428571,1,N,True
1.0714285714285714,0.5005,0.00283526152843409,1,C,True
1.0714285714285714,0.5005,104.929870129870,2,H,False
1.0714285714285714,0.5005,61.9182308601734,2,S,False
1.0714285714285714,0.5005,0.00272727272727273,2,N,False
1.0714285714285714,0.5005,0.00876898546270346,2,C,False
1.0714285714285714,0.5005,104.929870129870,3,H,True
1.0714285714285714,0.5005,22.7901458264164,3,S,True
1.0714285714285714,0.5005,0.00272727272727273,3,N,True
1.0714285714285714,0.5005,0.0319419008157566,3,C,True
1.0714285714285714,0.5718571428571428,13.4693877551021,0,H,False
1.0714285714285714,0.5718571428571428,0.0,0,S,False
1.0714285714285714,0.5718571428571428,0.0187328571428571,0,N,False
1.0714285714285714,0.5718571428571428,0.152142857142857,0,C,False
1.0714285714285714,0.5718571428571428,13.4693877551021,1,H,True
1.0714285714285714,0.5718571428571428,32.4482695505912,1,S,True
1.0714285714285714,0.5718571428571428,0.0187328571428571,1,N,True
1.0714285714285714,0.5718571428571428,0.00243834080717489,1,C,True
1.0714285714285714,0.5718571428571428,104.929870129870,2,H,False
1.0714285714285714,0.5718571428571428,64.8881552044130,2,S,False
1.0714285714285714,0.5718571428571428,0.00272727272727273,2,N,False
1.0714285714285714,0.5718571428571428,0.00701010037096810,2,C,False
1.0714285714285714,0.5718571428571428,104.929870129870,3,H,True
1.0714285714285714,0.5718571428571428,18.7025790023464,3,S,True
1.0714285714285714,0.5718571428571428,0.00272727272727273,3,N,True
1.0714285714285714,0.5718571428571428,0.0343626898713009,3,C,True
1.0714285714285714,0.6432142857142857,13.4693877551021,0,H,False
1.0714285714285714,0.6432142857142857,0.0,0,S,False
1.0714285714285714,0.6432142857142857,0.0187328571428571,0,N,False
1.0714285714285714,0.6432142857142857,0.152142857142857,0,C,False
1.0714285714285714,0.6432142857142857,13.4693877551021,1,H,True
1.0714285714285714,0.6432142857142857,32.5131716845439,1,S,True
1.0714285714285714,0.6432142857142857,0.0187328571428571,1,N,True
1.0714285714285714,0.6432142857142857,0.00213890596189306,1,C,True
1.0714285714285714,0.6432142857142857,104.929870129870,2,H,False
1.0714285714285714,0.6432142857142857,66.8148152428955,2,S,False
1.0714285714285714,0.6432142857142857,0.00272727272727273,2,N,False
1.0714285714285714,0.6432142857142857,0.00586907008677841,2,C,False
1.0714285714285714,0.6432142857142857,104.929870129870,3,H,True
1.0714285714285714,0.6432142857142857,15.9327755221032,3,S,True
1.0714285714285714,0.6432142857142857,0.00272727272727273,3,N,True
1.0714285714285714,0.6432142857142857,0.0360030569257298,3,C,True
1.0714285714285714,0.7145714285714285,13.4693877551021,0,H,False
1.0714285714285714,0.7145714285714285,0.0,0,S,False
1.0714285714285714,0.7145714285714285,0.0187328571428571,0,N,False
1.0714285714285714,0.7145714285714285,0.152142857142857,0,C,False
1.0714285714285714,0.7145714285714285,13.4693877551021,1,H,True
1.0714285714285714,0.7145714285714285,32.5638769207916,1,S,True
1.0714285714285714,0.7145714285714285,0.0187328571428571,1,N,True
1.0714285714285714,0.7145714285714285,0.00190497044011386,1,C,True
1.0714285714285714,0.7145714285714285,104.929870129870,2,H,False
1.0714285714285714,0.7145714285714285,68.1835550022304,2,S,False
1.0714285714285714,0.7145714285714285,0.00272727272727273,2,N,False
1.0714285714285714,0.7145714285714285,0.00505845820643555,2,C,False
1.0714285714285714,0.7145714285714285,104.929870129870,3,H,True
1.0714285714285714,0.7145714285714285,13.9053241796279,3,S,True
1.0714285714285714,0.7145714285714285,0.00272727272727273,3,N,True
1.0714285714285714,0.7145714285714285,0.0372037790745669,3,C,True
1.0714285714285714,0.7859285714285714,13.4693877551021,0,H,False
1.0714285714285714,0.7859285714285714,0.0,0,S,False
1.0714285714285714,0.7859285714285714,0.0187328571428571,0,N,False
1.0714285714285714,0.7859285714285714,0.152142857142857,0,C,False
1.0714285714285714,0.7859285714285714,13.4693877551021,1,H,True
1.0714285714285714,0.7859285714285714,32.6045842233551,1,S,True
1.0714285714285714,0.7859285714285714,0.0187328571428571,1,N,True
1.0714285714285714,0.7859285714285714,0.00171716174874174,1,C,True
1.0714285714285714,0.7859285714285714,104.929870129870,2,H,False
1.0714285714285714,0.7859285714285714,69.2118643493689,2,S,False
1.0714285714285714,0.7859285714285714,0.00272727272727273,2,N,False
1.0714285714285714,0.7859285714285714,0.00444946020826045,2,C,False
1.0714285714285714,0.7859285714285714,104.929870129870,3,H,True
1.0714285714285714,0.7859285714285714,12.3481863780494,3,S,True
1.0714285714285714,0.7859285714285714,0.00272727272727273,3,N,True
1.0714285714285714,0.7859285714285714,0.0381259663586594,3,C,True
1.0714285714285714,0.8572857142857143,13.4693877551021,0,H,False
1.0714285714285714,0.8572857142857143,0.0,0,S,False
1.0714285714285714,0.8572857142857143,0.0187328571428571,0,N,False
1.0714285714285714,0.8572857142857143,0.152142857142857,0,C,False
1.0714285714285714,0.8572857142857143,13.4693877551021,1,H,True
1.0714285714285714,0.8572857142857143,32.6379852745242,1,S,True
1.0714285714285714,0.8572857142857143,0.0187328571428571,1,N,True
1.0714285714285714,0.8572857142857143,0.00156306144448437,1,C,True
1.0714285714285714,0.8572857142857143,104.929870129870,2,H,False
1.0714285714285714,0.8572857142857143,70.0150321338673,2,S,False
1.0714285714285714,0.8572857142857143,0.00272727272727273,2,N,False
1.0714285714285714,0.8572857142857143,0.00397379831301501,2,C,False
1.0714285714285714,0.8572857142857143,104.929870129870,3,H,True
1.0714285714285714,0.8572857142857143,11.1111056306638,3,S,True
1.0714285714285714,0.8572857142857143,0.00272727272727273,3,N,True
1.0714285714285714,0.8572857142857143,0.0388586055210239,3,C,True
1.0714285714285714,0.9286428571428571,13.4693877551021,0,H,False
1.0714285714285714,0.9286428571428571,0.0,0,S,False
1.0714285714285714,0.9286428571428571,0.0187328571428571,0,N,False
1.0714285714285714,0.9286428571428571,0.152142857142857,0,C,False
1.0714285714285714,0.9286428571428571,13.4693877551021,1,H,True
1.0714285714285714,0.9286428571428571,32.6658851056590,1,S,True
1.0714285714285714,0.9286428571428571,0.0187328571428571,1,N,True
1.0714285714285714,0.9286428571428571,0.00143434176902152,1,C,True
1.0714285714285714,0.9286428571428571,104.929870129870,2,H,False
1.0714285714285714,0.9286428571428571,70.6607744733896,2,S,False
1.0714285714285714,0.9286428571428571,0.00272727272727273,2,N,False
1.0714285714285714,0.9286428571428571,0.00359136884935158,2,C,False
1.0714285714285714,0.9286428571428571,104.929870129870,3,H,True
1.0714285714285714,0.9286428571428571,10.1029166624268,3,S,True
1.0714285714285714,0.9286428571428571,0.00272727272727273,3,N,True
1.0714285714285714,0.9286428571428571,0.0394556875811523,3,C,True
1.0714285714285714,1.0,13.4693877551021,0,H,False
1.0714285714285714,1.0,0.0,0,S,False
1.0714285714285714,1.0,0.0187328571428571,0,N,False
1.0714285714285714,1.0,0.152142857142857,0,C,False
1.0714285714285714,1.0,13.4693877551021,1,H,True
1.0714285714285714,1.0,32.6895394027034,1,S,True
1.0714285714285714,1.0,0.0187328571428571,1,N,True
1.0714285714285714,1.0,0.00132520944402133,1,C,True
1.0714285714285714,1.0,104.929870129870,2,H,False
1.0714285714285714,1.0,71.1917883173253,2,S,False
1.0714285714285714,1.0,0.00272727272727273,2,N,False
1.0714285714285714,1.0,0.00327688530521177,2,C,False
1.0714285714285714,1.0,104.929870129870,3,H,True
1.0714285714285714,1.0,9.26460991134340,3,S,True
1.0714285714285714,1.0,0.00272727272727273,3,N,True
1.0714285714285714,1.0,0.0399521599070019,3,C,True
1.1071428571428572,0.001,11.6326530612245,0,H,True
1.1071428571428572,0.001,0.0,0,S,True
1.1071428571428572,0.001,0.0190542857142857,0,N,True
1.1071428571428572,0.001,0.153214285714286,0,C,True
1.1071428571428572,0.001,,1,H,False
1.1071428571428572,0.001,,1,S,False
1.1071428571428572,0.001,,1,N,False
1.1071428571428572,0.001,,1,C,False
1.1071428571428572,0.001,,2,H,False
1.1071428571428572,0.001,,2,S,False
1.1071428571428572,0.001,,2,N,False
1.1071428571428572,0.001,,2,C,False
1.1071428571428572,0.001,,3,H,False
1.1071428571428572,0.001,,3,S,False
1.1071428571428572,0.001,,3,N,False
1.1071428571428572,0.001,,3,C,False
1.1071428571428572,0.07235714285714286,11.6326530612245,0,H,False
1.1071428571428572,0.07235714285714286,0.0,0,S,False
1.1071428571428572,0.07235714285714286,0.0190542857142857,0,N,False
1.1071428571428572,0.07235714285714286,0.153214285714286,0,C,False
1.1071428571428572,0.07235714285714286,11.6326530612245,1,H,True
1.1071428571428572,0.07235714285714286,2.74796783120053,1,S,True
1.1071428571428572,0.07235714285714286,0.0190542857142857,1,N,True
1.1071428571428572,0.07235714285714286,0.138281249999999,1,C,True
1.1071428571428572,0.07235714285714286,,2,H,False
1.1071428571428572,0.07235714285714286,,2,S,False
1.1071428571428572,0.07235714285714286,,2,N,False
1.1071428571428572,0.07235714285714286,,2,C,False
1.1071428571428572,0.07235714285714286,,3,H,False
1.1071428571428572,0.07235714285714286,,3,S,False
1.1071428571428572,0.07235714285714286,,3,N,False
1.1071428571428572,0.07235714285714286,,3,C,False
1.1071428571428572,0.1437142857142857,11.6326530612245,0,H,False
1.1071428571428572,0.1437142857142857,0.0,0,S,False
1.1071428571428572,0.1437142857142857,0.0190542857142857,0,N,False
1.1071428571428572,0.1437142857142857,0.153214285714286,0,C,False
1.1071428571428572,0.1437142857142857,11.6326530612245,1,H,True
1.1071428571428572,0.1437142857142857,25.3042962631942,1,S,True
1.1071428571428572,0.1437142857142857,0.0190542857142857,1,N,True
1.1071428571428572,0.1437142857142857,0.0157054125998225,1,C,True
1.1071428571428572,0.1437142857142857,,2,H,False
1.1071428571428572,0.1437142857142857,,2,S,False
1.1071428571428572,0.1437142857142857,,2,N,False
1.1071428571428572,0.1437142857142857,,2,C,False
1.1071428571428572,0.1437142857142857,,3,H,False
1.1071428571428572,0.1437142857142857,,3,S,False
1.1071428571428572,0.1437142857142857,,3,N,False
1.1071428571428572,0.1437142857142857,,3,C,False
1.1071428571428572,0.21507142857142858,11.6326530612245,0,H,False
1.1071428571428572,0.21507142857142858,0.0,0,S,False
1.1071428571428572,0.21507142857142858,0.0190542857142857,0,N,False
1.1071428571428572,0.21507142857142858,0.153214285714286,0,C,False
1.1071428571428572,0.21507142857142858,11.6326530612245,1,H,True
1.1071428571428572,0.21507142857142858,26.6623442590999,1,S,True
1.1071428571428572,0.21507142857142858,0.0190542857142858,1,N,True
1.1071428571428572,0.21507142857142858,0.00832549388523042,1,C,True
1.1071428571428572,0.21507142857142858,,2,H,False
1.1071428571428572,0.21507142857142858,,2,S,False
1.1071428571428572,0.21507142857142858,,2,N,False
1.1071428571428572,0.21507142857142858,,2,C,False
1.1071428571428572,0.21507142857142858,,3,H,False
1.1071428571428572,0.21507142857142858,,3,S,False
1.1071428571428572,0.21507142857142858,,3,N,False
1.1071428571428572,0.21507142857142858,,3,C,False
1.1071428571428572,0.2864285714285714,11.6326530612245,0,H,False
1.1071428571428572,0.2864285714285714,0.0,0,S,False
1.1071428571428572,0.2864285714285714,0.0190542857142857,0,N,False
1.1071428571428572,0.2864285714285714,0.153214285714286,0,C,False
1.1071428571428572,0.2864285714285714,11.6326530612245,1,H,True
1.1071428571428572,0.2864285714285714,27.1521106883434,1,S,True
1.1071428571428572,0.2864285714285714,0.0190542857142858,1,N,True
1.1071428571428572,0.2864285714285714,0.00566399999999997,1,C,True
1.1071428571428572,0.2864285714285714,,2,H,False
1.1071428571428572,0.2864285714285714,,2,S,False
1.1071428571428572,0.2864285714285714,,2,N,False
1.1071428571428572,0.2864285714285714,,2,C,False
1.1071428571428572,0.2864285714285714,,3,H,False
1.1071428571428572,0.2864285714285714,,3,S,False
1.1071428571428572,0.2864285714285714,,3,N,False
1.1071428571428572,0.2864285714285714,,3,C,False
1.1071428571428572,0.35778571428571426,11.6326530612245,0,H,False
1.1071428571428572,0.35778571428571426,0.0,0,S,False
1.1071428571428572,0.35778571428571426,0.0190542857142857,0,N,False
1.1071428571428572,0.35778571428571426,0.153214285714286,0,C,False
1.1071428571428572,0.35778571428571426,11.6326530612245,1,H,True
1.1071428571428572,0.35778571428571426,27.4045945459019,1,S,True
1.1071428571428572,0.35778571428571426,0.0190542857142858,1,N,True
1.1071428571428572,0.35778571428571426,0.00429194956353054,1,C,True
1.1071428571428572,0.35778571428571426,,2,H,False
1.1071428571428572,0.35778571428571426,,2,S,False
1.1071428571428572,0.35778571428571426,,2,N,False
1.1071428571428572,0.35778571428571426,,2,C,False
1.1071428571428572,0.35778571428571426,,3,H,False
1.1071428571428572,0.35778571428571426,,3,S,False
1.1071428571428572,0.35778571428571426,,3,N,False
1.1071428571428572,0.35778571428571426,,3,C,False
1.1071428571428572,0.42914285714285716,11.6326530612245,0,H,False
1.1071428571428572,0.42914285714285716,0.0,0,S,False
1.1071428571428572,0.42914285714285716,0.0190542857142857,0,N,False
1.1071428571428572,0.42914285714285716,0.153214285714286,0,C,False
1.1071428571428572,0.42914285714285716,11.6326530612245,1,H,True
1.1071428571428572,0.42914285714285716,27.5586082204813,1,S,True
1.1071428571428572,0.42914285714285716,0.0190542857142857,1,N,True
1.1071428571428572,0.42914285714285716,0.00345500683193440,1,C,True
1.1071428571428572,0.42914285714285716,104.929870129870,2,H,False
1.1071428571428572,0.42914285714285716,50.4974743773955,2,S,False
1.1071428571428572,0.42914285714285716,0.00272727272727273,2,N,False
1.1071428571428572,0.42914285714285716,0.0139456729036962,2,C,False
1.1071428571428572,0.42914285714285716,104.929870129870,3,H,True
1.1071428571428572,0.42914285714285716,33.0194170936068,3,S,True
